time,iops
857,246241.029894
858,248630.951312
859,247920.533890
860,245176.337315
861,245398.458068
862,246530.325700
863,246143.393331
864,242893.947037
865,242878.043102
866,240260.453103
867,242962.799111
868,241321.002858
869,240507.260611
870,240090.104970
871,240444.999960
872,241057.276344
873,238905.427492
874,237223.965044
875,237870.228742
876,240216.307380
877,239176.417793
878,237949.226574
879,238311.479518
880,239042.771139
881,245044.030183
882,244653.265177
883,243245.712553
884,248595.548988
885,250303.096388
886,247048.514031
887,248779.552906
888,247577.794131
889,248612.464179
890,248698.792646
891,246173.787099
892,247417.296155
893,250689.660092
894,247656.176071
895,248567.045420
896,253148.426085
897,305937.503254
898,367456.639475
899,456086.018037
900,255135.776746
